"","name","key","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","scientificName","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","elevation","elevationAccuracy","stateProvince.original","year","month","day","eventDate","modified","lastInterpreted","license","identifiers","facts","relations","geodeticDatum","class","countryCode","country.original","rightsHolder","identifier","recordNumber","datasetName","municipality.original","locality","language","collectionCode","gbifID","occurrenceID","type","recordedBy","catalogNumber","institutionCode","ownerInstitutionCode","occurrenceRemarks","identifiedBy","continent","otherCatalogNumbers","fieldNotes","references","nomenclaturalCode","institutionID","verbatimEventDate","endDayOfYear","county","preparations","startDayOfYear","verbatimElevation","collectionID","coordinateUncertaintyInMeters","habitat","georeferenceProtocol","georeferenceSources","individualCount","higherGeography","higherClassification","verbatimTaxonRank","datasetID","identificationRemarks","georeferencedDate","fieldNumber","verbatimLocality","previousIdentifications","nomenclaturalStatus","taxonID","bibliographicCitation","verbatimCoordinateSystem","accessRights","typeStatus","typifiedName","organismID","municipality","stateProvince","country","FID","NOME","GEOCODIGO","POINT_X","POINT_Y","NOMEUF","SIGLAUF","estados_shp","x_estado","y_estado","nome","sigla","new_Lat","new_Lon","notes","comments"
"26","Solanum pabstii",1141605687,-29.364722,-50.550278,"","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","none","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","NL","DWC_ARCHIVE","2018-12-11T19:22:47.516+0000","2018-01-23T11:30:31.906+0000",81,"none","PRESERVED_SPECIMEN",2930362,6,7707728,220,1176,7717,2928997,2930362,2930362,"Solanum pabstii L.B.Sm. & Downs","Solanum pabstii L.B.Sm. & Downs","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum pabstii","Solanum","pabstii","SPECIES","ACCEPTED","none",NA,NA,"",1999,11,14,"1999-11-14T00:00:00","","2018-12-08T12:10:04.722+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","L.4154196","","","","RS-Mun. Sao Francisco de Paula- RS 235. Arvoreta em beira da mata.","","Botany",1141605687,"http://data.biodiversitydata.nl/naturalis/specimen/L.4154196","","Wasum R","L.4154196","","","","","SOUTH_AMERICA","","","","ICN","","1999/11/14",NA,"","",NA,"","",NA,"","","",NA,"","Plantae|Magnoliopsidae|Solanales|Solanaceae","species","","","",NA,NA,NA,"",NA,"",NA,"","","",NA,"","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-29.364722,-50.550278,"original coordinates","original coordinates outside municipality original in  falls in sao francisco de paula"
"27","Solanum pabstii",188384874,-29.3647,-50.5503,"gass84","95eb1ffe-f762-11e1-a439-00145eb45e9a","730cd32c-627f-44a8-9d93-fcfb23ade969","none","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2018-11-30T10:45:24.329+0000","2018-06-29T07:02:14.597+0000",83,"none","PRESERVED_SPECIMEN",2930362,6,7707728,220,1176,7717,2928997,2930362,2930362,"Solanum pabstii L.B.Sm. & Downs","Solanum pabstii L.B.Sm. & Downs","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum pabstii","Solanum","pabstii","SPECIES","ACCEPTED","none",800,0,"Rio Grande do Sul",1999,11,14,"1999-11-14T00:00:00","","2018-07-07T20:40:11.356+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","C7E5CF67-8169-4648-92CD-CB9AF418CFE2","","Colección de plantas vasculares de Brasil del Herbario ""Jaime Andrés Rodríguez"". LEB-Brasil","","Sao Francisco de Paula","","BRASIL",188384874,"C7E5CF67-8169-4648-92CD-CB9AF418CFE2","","R.Wasum","69207-1","LEB","","Arvoreta em beira da mata","S.F.Smith","","","","","","","14-11-1999",NA,"","",NA,"","",NA,"","","",1,"","","","95eb1ffe-f762-11e1-a439-00145eb45e9a","","",NA,NA,NA,"",NA,"",NA,"","","",NA,"","Rio Grande do Sul","brazil",NA,"",NA,NA,NA,"","","Rio Grande do Sul",-53.24495754,-29.78635099,"Rio Grande do Sul","rs",-29.3647,-50.5503,"original coordinates","original coordinates outside municipality original in  falls in sao francisco de paula"
"28","Solanum pabstii",1089035830,-25.2433,-50.4631,"gass84","7741a517-ab3d-4b85-ae58-56322e44c8ce","d073b448-6b80-4364-8c38-18d08b88797f","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:51:03.470+0000","2018-12-03T16:40:52.537+0000",122,"none","PRESERVED_SPECIMEN",2930362,6,7707728,220,1176,7717,2928997,2930362,2930362,"Solanum pabstii L.B.Sm. & Downs","Solanum pabstii L.B.Sm. & Downs","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum pabstii","Solanum","pabstii","SPECIES","ACCEPTED","none",NA,NA,"Paraná",1995,12,1,"1995-12-01T00:00:00","2018-11-21T16:39:44.000+0000","2018-12-08T04:37:44.406+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","UEC - Herbário da Universidade Estadual de Campinas","BRA:UNICAMP:UEC:0000077466","1695","UEC - Herbário da Universidade Estadual de Campinas","Prudentópolis","","pt","UEC",1089035830,"BRA:UNICAMP:UEC:0000077466","Collection","Stehmann, J.R.; Ippolito, A.","77466","UNICAMP","Universidade Estadual de Campinas, UNICAMP","Árvore, ca. 6 m de altura; corola branca.","Stehmann, J.R.","","","","","","","",NA,"","",NA,"","",NA,"","","",NA,"","","","","","",NA,NA,NA,"",NA,"",NA,"","","",NA,"Prudentópolis","Paraná","brazil",915,"Prudentópolis",4120606,-51.104724,-25.126151,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.2433,-50.4631,"original coordinates","original coordinates outside municipality original in prudentopolis falls in teixeira soares"
"29","Solanum pabstii",1143432874,-25.409167,-50.775278,"gass84","2273e40d-26c2-4959-aea2-b6abcce16d09","04481953-6112-489f-bb8d-9703d787e3ea","none","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2018-12-03T13:50:08.541+0000","2018-12-03T15:53:14.708+0000",122,"none","PRESERVED_SPECIMEN",2930362,6,7707728,220,1176,7717,2928997,2930362,2930362,"Solanum pabstii L.B.Sm. & Downs","Solanum pabstii L.B.Sm. & Downs","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum pabstii","Solanum","pabstii","SPECIES","ACCEPTED","2006-07-11T00:00:00",NA,NA,"Paraná",1995,12,1,"1995-12-01T00:00:00","2018-10-15T19:30:43.000+0000","2018-12-03T15:55:05.799+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","ICN - Herbário do Instituto de Ciências Naturais","BRA:UFRGS:ICN:0000113893","1695","ICN - Herbário do Instituto de Ciências Naturais","Prudentópolis","","pt","ICN",1143432874,"BRA:UFRGS:ICN:0000113893","Collection","Stehmann, JR; et al.","113893","UFRGS","Universidade Federal do Rio Grande do Sul (UFRGS)","","Mentz, LA; Vendruscolo, GS","SOUTH_AMERICA","","","","","","",NA,"","",NA,"","",NA,"","","",NA,"","","","","","",NA,NA,NA,"",NA,"",NA,"","","",NA,"Prudentópolis","Paraná","brazil",915,"Prudentópolis",4120606,-51.104724,-25.126151,"PARANA","PR","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-25.409167,-50.775278,"original coordinates","original coordinates outside municipality original in prudentopolis falls in irati"
"30","Solanum pabstii",1930116637,-28.0189147850483,-49.5923336495725,"cdrep","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:48:03.393+0000","2018-11-18T15:48:03.401+0000",96,"none","PRESERVED_SPECIMEN",2930362,6,7707728,220,1176,7717,2928997,2930362,2930362,"Solanum pabstii L.B.Sm. & Downs","Solanum pabstii L.B.Sm. & Downs","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum pabstii","Solanum","pabstii","SPECIES","ACCEPTED","1996-10-16T00:00:00",0,0,"Santa Catarina",1995,12,12,"1995-12-12T00:00:00","","2018-12-08T01:30:51.216+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","a6025f18-c003-4eae-bd98-632d64df3b6f","188","Vascular plants","","Vacas Gordas.","en","NY",1930116637,"a6025f18-c003-4eae-bd98-632d64df3b6f","PhysicalObject","L. A. Mentz","00962107","NY","","","L. A. Mentz","SOUTH_AMERICA","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1062204","ICN","http://biocol.org/urn:lsid:biocol.org:col:15556","12 Dec 1995",346,"Urubici","sheet",346,"","http://biocol.org/urn:lsid:biocol.org:col:15556",30102,"Mata aberta.","Other source","CRIA (Centro de ReferÃªncia em InformaÃ§Ã£o Ambiental)",NA,"","","","","! S. Knapp, BM, 2005","",NA,NA,NA,"",NA,"",NA,"","","",NA,"","Santa Catarina","brazil",NA,"",NA,NA,NA,"","","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-28.0189147850483,-49.5923336495725,"original coordinates","original coordinates outside municipality original in  falls in urubici"
"31","Solanum pabstii",1930353170,-26.406902,-52.356349,"","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T15:58:23.888+0000","2018-11-18T15:58:23.929+0000",96,"none","PRESERVED_SPECIMEN",2930362,6,7707728,220,1176,7717,2928997,2930362,2930362,"Solanum pabstii L.B.Sm. & Downs","Solanum pabstii L.B.Sm. & Downs","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum pabstii","Solanum","pabstii","SPECIES","ACCEPTED","none",0,0,"ParanÃ¡",1969,10,26,"1969-10-26T00:00:00","","2018-12-08T19:36:48.277+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","b6cab963-5069-42fb-9364-0f4f3875c5a1","22707","Vascular plants","","Clevelandia.","en","NY",1930353170,"b6cab963-5069-42fb-9364-0f4f3875c5a1","PhysicalObject","G. G. Hatschbach","00962135","NY","","","G. G. Hatschbach","SOUTH_AMERICA","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1061848","ICN","http://biocol.org/urn:lsid:biocol.org:col:15556","26 Oct 1969",299,"","sheet",299,"","http://biocol.org/urn:lsid:biocol.org:col:15556",6981.57,"Capoeira.","Georeferencing Quick Reference Guide, Version 2012","Google Maps (map data 2015), Manis Georef. Calculator",NA,"","","","","! S. Knapp, BM, 2005","2015-08-11",NA,NA,NA,"",NA,"",NA,"","","",NA,"","ParanÃ¡","brazil",NA,"",NA,NA,NA,"","","Paraná",-51.61693027,-24.63581955,"Paraná","pr",-26.406902,-52.356349,"original coordinates","original coordinates outside municipality original in  falls in clevelandia"
"32","Solanum pabstii",1137456497,-26.95,-52.2,"","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","none","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","NL","DWC_ARCHIVE","2018-12-11T19:17:59.739+0000","2018-01-23T11:20:35.922+0000",81,"none","PRESERVED_SPECIMEN",2930362,6,7707728,220,1176,7717,2928997,2930362,2930362,"Solanum pabstii L.B.Sm. & Downs","Solanum pabstii L.B.Sm. & Downs","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum pabstii","Solanum","pabstii","SPECIES","ACCEPTED","none",NA,NA,"",1964,10,24,"1964-10-24T00:00:00","","2018-12-10T08:23:54.332+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","WAG.1842674","","","","Santa Catarina. Mun. Fachinal dos Guedes: river margin, gorge of the Rio Irani, 12 km southeast of Fachinal dos Guedes.","","Botany",1137456497,"http://data.biodiversitydata.nl/naturalis/specimen/WAG.1842674","","Smith LB; Reitz PR","WAG.1842674","","","","","SOUTH_AMERICA","","","","ICN","","1964/10/24",NA,"","",NA,"","",NA,"","","",NA,"","Plantae|Magnoliopsidae|Solanales|Solanaceae","species","","","",NA,NA,NA,"",NA,"",NA,"","","",NA,"","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-26.95,-52.2,"original coordinates","original coordinates outside municipality original in  falls in faxinal dos guedes"
"33","Solanum pabstii",1456470302,-26.95,-52.2,"gass84","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","none","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2018-07-02T13:37:37.168+0000","2018-04-02T18:57:22.784+0000",58,"none","PRESERVED_SPECIMEN",2930362,6,7707728,220,1176,7717,2928997,2930362,2930362,"Solanum pabstii L.B.Sm. & Downs","Solanum pabstii L.B.Sm. & Downs","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum pabstii","Solanum","pabstii","SPECIES","ACCEPTED","none",550,50,"Santa Catarina",1964,10,24,"1964-10-24T00:00:00","","2018-12-08T22:28:42.641+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","http://n2t.net/ark:/65665/3f9827ad8-fdfe-4a6a-bff7-929df6bc4f71","12909","NMNH Extant Biology","","Riverargin, gorge of the Rio Irani, 12 km southeast of Fachinal dos Guedes","","Botany",1456470302,"http://n2t.net/ark:/65665/3f9827ad8-fdfe-4a6a-bff7-929df6bc4f71","PhysicalObject","L. Smith & R. Reitz","2492263","US","","","","","","","","","http://biocol.org/urn:lsid:biocol.org:col:34871","",298,"Faxinal dos Guedes","",298,"","",NA,"","","",1,"South America - Neotropics, Brazil, Santa Catarina, Faxinal dos Guedes","Plantae, Dicotyledonae, Solanales, Solanaceae","","","","",NA,NA,NA,"",NA,"",NA,"","","",NA,"","Santa Catarina","brazil",NA,"",NA,NA,NA,"","","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.95,-52.2,"original coordinates","original coordinates outside municipality original in  falls in faxinal dos guedes"
"34","Solanum pabstii",1927789235,-26.75,-51.42,"gass84","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T14:44:40.912+0000","2018-11-18T14:44:41.057+0000",96,"none","PRESERVED_SPECIMEN",2930362,6,7707728,220,1176,7717,2928997,2930362,2930362,"Solanum pabstii L.B.Sm. & Downs","Solanum pabstii L.B.Sm. & Downs","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum pabstii","Solanum","pabstii","SPECIES","ACCEPTED","none",1100,100,"Santa Catarina",1964,12,3,"1964-12-03T00:00:00","","2018-12-05T23:29:57.221+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","017f3aef-496b-47d5-add4-b25d1b170fad","13489","Vascular plants","","Campos de Palmas, 24 km southeast of Horizonte (ParanÃ¡).","en","NY",1927789235,"017f3aef-496b-47d5-add4-b25d1b170fad","PhysicalObject","L. B. Smith","00962131","NY","","","L. B. Smith","SOUTH_AMERICA","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1062217","ICN","http://biocol.org/urn:lsid:biocol.org:col:15556","03 Dec 1964",338,"Agua Doce","sheet",338,"3281-3937 ft","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"","","",NA,"","","","","! S. Knapp, BM, 2005","",NA,NA,NA,"",NA,"",NA,"","","",NA,"","Santa Catarina","brazil",NA,"",NA,NA,NA,"","","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.75,-51.42,"original coordinates","original coordinates outside municipality original in  falls in macieira"
"35","Solanum pabstii",1260804880,-26.75,-51.41666,"gass84","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","none","c4e134d3-c68f-406d-a116-6a37895602e0","US","DWC_ARCHIVE","2018-06-20T08:03:44.517+0000","2018-06-20T08:03:44.527+0000",28,"none","PRESERVED_SPECIMEN",2930362,6,7707728,220,1176,7717,2928997,2930362,2930362,"Solanum pabstii L.B.Sm. & Downs","Solanum pabstii L.B.Sm. & Downs","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum pabstii","Solanum","pabstii","SPECIES","ACCEPTED","2005-01-01T00:00:00",1100,100,"Santa Catarina",1964,12,3,"1964-12-03T00:00:00","2012-04-13T09:00:00.000+0000","2018-12-09T00:38:52.665+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","Missouri Botanical Garden","urn:catalog:MO:Tropicos:3392305","Smith 13489","Tropicos","","Mun. Agua Doce: Campos de Palmas 24 km southeast of Horizonte (Parana).","","MO",1260804880,"urn:catalog:MO:Tropicos:3392305","PhysicalObject","Lyman B. Smith|Roberto M. Klein","3392305","MO","MOBOT","","Sandra Knapp","SOUTH_AMERICA","","","","ICNafp","","",NA,"","",NA,"","http://biocol.org/urn:lsid:biocol.org:col:15859",NA,"","","",NA,"","","","","","",NA,NA,NA,"No opinion",29606687,"http://www.tropicos.org/Specimen/3392305",NA,"","","",NA,"","Santa Catarina","brazil",NA,"",NA,NA,NA,"","","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.75,-51.41666,"original coordinates","original coordinates outside municipality original in  falls in macieira"
"36","Solanum pabstii",1837124000,-26.75,-51.416667,"cdround,gass84","95c938a8-f762-11e1-a439-00145eb45e9a","b554c320-0560-11d8-b851-b8a03c50a862","none","c7b49e46-602a-4172-98d2-6b027c6b049f","US","DWC_ARCHIVE","2018-12-04T14:58:51.091+0000","2018-04-03T16:43:21.439+0000",59,"none","PRESERVED_SPECIMEN",2930362,6,7707728,220,1176,7717,2928997,2930362,2930362,"Solanum pabstii L.B.Sm. & Downs","Solanum pabstii L.B.Sm. & Downs","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum pabstii","Solanum","pabstii","SPECIES","ACCEPTED","none",NA,NA,"Santa Catarina",1964,12,3,"1964-12-03T00:00:00","2018-03-06T11:11:28.000+0000","2018-12-09T13:29:05.172+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","4a643e65-4cbb-480f-bfbb-e5080d75b231","","R. L. McGregor Herbarium Vascular Plants Collection","","Campos de Palmas, 24 km SE of Horizonte (Parana)","en","KANU",1837124000,"4a643e65-4cbb-480f-bfbb-e5080d75b231","PhysicalObject","L B Smith; R M Klein","294276","KU","","","Lyman Bradford Smith","SOUTH_AMERICA","","","","","http://grbio.org/cool/iakn-125z","",NA,"Agua Doce","",NA,"1000-1200 m","",NA,"","","",NA,"Brazil, Santa Catarina, Agua Doce","","","","","",13489,NA,NA,"",NA,"",1,"http://biodiversity.ku.edu/research/university-kansas-biodiversity-institute-data-publication-and-use-norms","","",NA,"","Santa Catarina","brazil",NA,"",NA,NA,NA,"","","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-26.75,-51.416667,"original coordinates","original coordinates outside municipality original in  falls in macieira"
"37","Solanum pabstii",1928860567,-27.8200088378656,-50.3264846424617,"cdrep","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","none","17017c2c-036b-45d9-b045-606d21b00771","US","DWC_ARCHIVE","2018-11-18T14:52:37.484+0000","2018-10-19T13:53:39.848+0000",96,"none","PRESERVED_SPECIMEN",2930362,6,7707728,220,1176,7717,2928997,2930362,2930362,"Solanum pabstii L.B.Sm. & Downs","Solanum pabstii L.B.Sm. & Downs","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum pabstii","Solanum","pabstii","SPECIES","ACCEPTED","1965-01-01T00:00:00",950,0,"Santa Catarina",1963,11,2,"1963-11-02T00:00:00","","2018-12-08T19:29:43.043+0000","http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","The New York Botanical Garden","4d4738a1-7310-4b10-aa30-579207ac3a5c","4567","Vascular plants","","Painel.","en","NY",1928860567,"4d4738a1-7310-4b10-aa30-579207ac3a5c","PhysicalObject","R. M. Klein","00962108","NY","","","L. B. Smith","SOUTH_AMERICA","","","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1062178","ICN","http://biocol.org/urn:lsid:biocol.org:col:15556","02 Nov 1963",306,"Lajes","sheet",306,"3117 ft","http://biocol.org/urn:lsid:biocol.org:col:15556",70701,"Capoeira.","Other source","CRIA (Centro de ReferÃªncia em InformaÃ§Ã£o Ambiental)",NA,"","","","","! S. Knapp, BM, 2005","",NA,NA,NA,"",NA,"",NA,"","","",NA,"","Santa Catarina","brazil",NA,"",NA,NA,NA,"","","Santa Catarina",-50.48226937,-27.24592878,"Santa Catarina","sc",-27.8200088378656,-50.3264846424617,"original coordinates","original coordinates outside municipality original in  falls in lages"
"38","Solanum pabstii",1099115917,-10,-55,"","7b9a08ea-f762-11e1-a439-00145eb45e9a","0674aea0-a7e1-11d8-9534-b8a03c50a862","none","6038e54e-f762-11e1-a439-00145eb45e9a","DE","BIOCASE","2018-10-16T15:24:01.916+0000","2017-12-31T03:40:39.805+0000",91,"none","PRESERVED_SPECIMEN",2930362,6,7707728,220,1176,7717,2928997,2930362,2930362,"Solanum pabstii L.B.Sm. & Downs","Solanum pabstii L.B.Sm. & Downs","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum pabstii","Solanum","pabstii","SPECIES","ACCEPTED","none",NA,NA,"",1961,10,21,"1961-10-21T00:00:00","","2018-12-09T00:02:25.585+0000","http://creativecommons.org/licenses/by/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","","","","","Santa Catarina, BR-2, Planalto Catarinense, 1100 metros perto de Santa Cecilia","","BSMvplantscoll",1099115917,"http://id.snsb.info/snsb/collection/439621/539689/222303","","Pereira, E.","M-0165965 / 539689 / 222303","SNSB-M","","","","","","","","","","",NA,"","",NA,"","",NA,"","","",NA,"","","","","","",NA,NA,NA,"",NA,"",NA,"","PARATYPE","Solanum pabstii L.B.Sm. & Downs",NA,"","","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-10,-55,"original coordinates","original coordinates outside municipality original in  falls in guaranta do norte"
"39","Solanum pabstii",137523892,-29.4,-50.5,"gass84","835d30de-f762-11e1-a439-00145eb45e9a","bf8bcf77-da9f-4df3-929a-d1dbb6ab5e5f","none","2a3f6a56-7591-4f05-8c4c-a1bb77aa4ea6","ES","DWC_ARCHIVE","2018-11-30T10:07:57.910+0000","2018-03-19T08:14:18.391+0000",89,"none","PRESERVED_SPECIMEN",2930362,6,7707728,220,1176,7717,2928997,2930362,2930362,"Solanum pabstii L.B.Sm. & Downs","Solanum pabstii L.B.Sm. & Downs","Plantae","Tracheophyta","Solanales","Solanaceae","Solanum","Solanum pabstii","Solanum","pabstii","SPECIES","ACCEPTED","none",NA,NA,"Sfc",NA,NA,NA,"none","2007-06-01T14:00:00.000+0000","2018-12-07T10:40:13.898+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","WGS84","Magnoliopsida","BR","Brazil","","137523892","","","","RS 235. arvoreta em beira da mata. 800 m.","","UNEX",137523892,"137523892","Collection","Stephen F. Smith","33875-1","UNEX","","Datos de Georreferenciaci�n obtenidos de la Red","R. Wasum 270","","","","","","","",NA,"","herbarium specimen",NA,"","",NA,"","","",NA,"","","","","","",NA,NA,NA,"",NA,"",NA,"","","",NA,"","Sfc","brazil",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",-29.4,-50.5,"original coordinates","original coordinates outside municipality original in  falls in sao francisco de paula"
