"","original_family","original_name","name_in_Flora","original_ID","final_family","scientificName","taxonID","vernacular_names","notes","tax_notes","notes_fam","nombre","establishmentMeans","occurrenceRemarks","location","lifeForm","vegetationType","habitat","nusado","eoo","aoo2","aoo10","IUCN","CITES","use","url","n_in_uc","uc"
"151","Polygonaceae","Coccoloba ramosisissima Wedd.",NA,NA,"Polygonaceae","Coccoloba ramosisissima Wedd.",NA,NA,"not found",NA,"","Coccoloba ramosisissima",NA,NA,NA,NA,NA,NA,125,1959482.66809967,80,62,"                                               ","","","",41,"RESERVA EXTRATIVISTA MARINHA DE GURUPI-PIRI¡,¡REA DE PROTE«√O AMBIENTAL BAÕA DE CAMAMU,¡REA DE PROTE«√O AMBIENTAL COSTA DE ITACAR…/ SERRA GRANDE,RESERVA EXTRATIVISTA MARINHA CAET…TAPERA«U,¡REA DE PROTE«√O AMBIENTAL LAGOAS E DUNAS DO ABAET…"
"152","Polygonaceae","Coccoloba rosea Meisn.","Coccoloba rosea Meisn.",13713,"Polygonaceae","Coccoloba rosea Meisn.",13713,"Chapel√£o-PORTUGUES-Bahia/paje√∫-PORTUGUES-Bahia","LFB","name ok","","Coccoloba rosea","NATIVA","Endemica/Mata Atl√¢ntica","BR-RN-BR-PE-BR-ES-BR-SE-BR-BA-BR-AL","Arbusto-√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)-Restinga","Terr√≠cola",108,1893786.07408316,65,52,"          1        3.5                             ","","use","http://tropical.theferns.info/viewtropical.php?id=Coccoloba+rosea",15,"¡REA DE PROTE«√O AMBIENTAL COSTA DE ITACAR…/ SERRA GRANDE,PARQUE NACIONAL PAU BRASIL,¡REA DE PROTE«√O AMBIENTAL CAMINHOS ECOL”GICOS DA BOA ESPERAN«A,PARQUE NACIONAL DA SERRA DE ITABAIANA,¡REA DE PROTE«√O AMBIENTAL BAÕA DE CAMAMU,¡REA DE PROTE«√O AMBIENTAL SANTO ANT‘NIO"
"153","Polygonaceae","Coccoloba warmingii Meisn.","Coccoloba warmingii Meisn.",13717,"Polygonaceae","Coccoloba warmingii Meisn.",13717,"Caix√£o-PORTUGUES-Bahia/caua√ß√∫-PORTUGUES-S√£o Paulo/Catureiro-vermelho, pau-de-cachimbo-PORTUGUES-Santa Catarina","LFB","name ok","","Coccoloba warmingii","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-RS-BR-SP-BR-MG-BR-ES-BR-SC-BR-PR-BR-BA","Arbusto-√Årvore","Carrasco-Cerrado (lato sensu)-Floresta Ciliar ou Galeria-Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)-Floresta Ombr√≥fila Mista-Restinga","Terr√≠cola",43,1867693.52704615,39,35,"1.6      1.5    1     1.6   3.5                         2.1    ","","","",5,"¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO,PARQUE ESTADUAL DA SERRA DO TABULEIRO,PARQUE ESTADUAL DO JARAGU¡"
"154","Rhamnaceae","Colubrina cordifolia Reissek","Colubrina cordifolia Reissek",20650,"Rhamnaceae","Colubrina cordifolia Reissek",20650,"Imbiriba ass√∫-PORTUGUES-Nordeste/Jo√£o vermelho-PORTUGUES-Nordeste","LFB","name ok","","Colubrina cordifolia","NATIVA","Endemica/Caatinga","BR-PI-BR-PE-BR-CE-BR-BA","Arbusto-√Årvore","Caatinga (stricto sensu)-Carrasco","Terr√≠cola",41,905824.529978815,35,31,"                                           2.1    ","","","",25,"¡REA DE PROTE«√O AMBIENTAL CHAPADA DO ARARIPE,RESERVA BIOLOGICA DE PEDRA TALHADA,PARQUE NACIONAL SERRA DAS CONFUS’ES,ESTA«√O ECOL”GICA RASO DA CATARINA,PARQUE NACIONAL DA SERRA DA CAPIVARA"
"155","Connaraceae","Connarus suberosus Planch.","Connarus suberosus Planch.",16932,"Connaraceae","Connarus suberosus Planch.",16932,NA,"LFB","name ok","","Connarus suberosus","NATIVA","Endemica/Cerrado","BR-TO-BR-PA-BR-MT-BR-MS-BR-GO-BR-DF-BR-SP-BR-MG-BR-PI-BR-MA-BR-BA",NA,NA,NA,479,4654455.66529033,368,316,"                                               ","","use","http://tropical.theferns.info/viewtropical.php?id=Connarus+suberosus",63,"PARQUE NACIONAL DE BRASÕLIA,¡REA DE PROTE«√O AMBIENTAL POUSO ALTO,PARQUE NACIONAL DA CHAPADA DAS MESAS,PARQUE ESTADUAL DAS NASCENTES DO RIO TAQUARI,PARQUE ESTADUAL DO JALAP„O,PARQUE NACIONAL DA CHAPADA DOS VEADEIROS,PARQUE NACIONAL DAS EMAS,PARQUE NACIONAL DE ANAVILHANAS,¡REA DE PROTE«√O AMBIENTAL DO PLANALTO CENTRAL,ESTA«√O ECOL”GICA DE URU«UÕ-UNA,PARQUE NACIONAL DOS CAMPOS AMAZ‘NICOS,¡REA DE PROTE«√O AMBIENTAL DA CHAPADA DOS GUIMAR√ES,¡REA DE PROTE«√O AMBIENTAL DAS CABECEIRAS DO RIO CUIAB¡,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO DESCOBERTO,¡REA DE PROTE«√O AMBIENTAL SERRA DO LAJEADO,¡REA DE PROTE«√O AMBIENTAL CAVERNAS DO PERUA«U,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O BARTOLOMEU,¡REA DE RELEVANTE INTERESSE ECOL”GICA CAPETINGA/TAQUARA"
"156","Fabaceae","Copaifera coriacea Mart.","Copaifera coriacea Mart.",82964,"Fabaceae","Copaifera coriacea Mart.",82964,"Cacuricabra-PORTUGUES-NE/Sapucaia-PORTUGUES-NE","LFB","name ok","","Copaifera coriacea","NATIVA","N√£o endemica/Caatinga-N√£o endemica/Cerrado","BR-PI-BR-BA","Arbusto-√Årvore","Caatinga (stricto sensu)-Cerrado (lato sensu)","Terr√≠cola",114,2274410.10649695,72,61,"                                               ","","use","http://tropical.theferns.info/viewtropical.php?id=Copaifera+coriacea",16,"¡REA DE PROTE«√O AMBIENTAL CAVERNAS DO PERUA«U,¡REA DE PROTE«√O AMBIENTAL SERRA DA IBIAPABA,PARQUE NACIONAL SERRA DAS CONFUS’ES,¡REA DE PROTE«√O AMBIENTAL CHAPADA DO ARARIPE,PARQUE NACIONAL DE SETE CIDADES,FLORESTA NACIONAL DE CARAJ¡S"
"157","Fabaceae","Copaifera lucens Dwyer","Copaifera lucens Dwyer",78656,"Fabaceae","Copaifera lucens Dwyer",78656,NA,"LFB","name ok","","Copaifera lucens","NATIVA","Endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-MG-BR-ES-BR-BA","√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)-Restinga","Terr√≠cola",65,436492.890444959,33,27,"          1        3.5                             ","","","",10,"RESERVA BIOL”GICA DO TINGU¡,PARQUE NACIONAL PAU BRASIL,FLORESTA NACIONAL DE CONTENDAS DO SINCOR¡,¡REA DE PROTE«√O AMBIENTAL COSTA DE ITACAR…/ SERRA GRANDE,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA"
"158","Fabaceae","Copaifera luetzelburgii Harms","Copaifera luetzelburgii Harms",28112,"Fabaceae","Copaifera luetzelburgii Harms",28112,"Pau-d√≥i-PORTUGUES-NA/Pod√≥i-PORTUGUES-NA","LFB","name ok","","Copaifera luetzelburgii","NATIVA","Endemica/Cerrado","BR-PI-BR-BA-BR-TO-BR-GO","Arbusto","Cerrado (lato sensu)","Terr√≠cola",113,1529244.46316682,85,79,"                                               ","","","",8,"PARQUE NACIONAL DE SETE CIDADES,¡REA DE PROTE«√O AMBIENTAL CAVERNAS DO PERUA«U,ESTA«√O ECOL”GICA DE URU«UÕ-UNA,ESTACAO ECOLOGICA SERRA GERAL DO TOCANTINS,PARQUE NACIONAL SERRA DAS CONFUS’ES,¡REA DE PROTE«√O AMBIENTAL DAS NASCENTES DO RIO VERMELHO"
"159","Fabaceae","Copaifera marginata Benth.","Copaifera marginata Benth.",28114,"Fabaceae","Copaifera marginata Benth.",28114,NA,"LFB","name ok","","Copaifera marginata","NATIVA","Endemica/Cerrado","BR-MG-BR-MA-BR-BA-BR-TO-BR-MT-BR-MS-BR-GO","Arbusto","Cerrado (lato sensu)","Terr√≠cola",84,1863989.90060156,67,61,"                                               ","","","",6,"ESTACAO ECOLOGICA SERRA GERAL DO TOCANTINS,PARQUE ESTADUAL DO JALAP„O,¡REA DE PROTE«√O AMBIENTAL DA CHAPADA DOS GUIMAR√ES,¡REA DE PROTE«√O AMBIENTAL SERRA DO LAJEADO"
"160","Fabaceae","Copaifera martii Hayne","Copaifera martii Hayne",82966,"Fabaceae","Copaifera martii Hayne",82966,NA,"LFB","name ok","","Copaifera martii","NATIVA","N√£o endemica/Amaz√¥nia-N√£o endemica/Caatinga","BR-PI-BR-MA-BR-PA-BR-AM","√Årvore","Floresta de Terra Firme-Floresta Estacional Perenif√≥lia-Floresta Estacional Semidecidual","Terr√≠cola",327,4965721.53944327,219,198,"     1.5 1.5                                         ","","use","http://tropical.theferns.info/viewtropical.php?id=Copaifera+martii",32,"¡REA DE PROTE«√O AMBIENTAL CHAPADA DO ARARIPE,RESERVA EXTRATIVISTA MARINHA DE SOURE,¡REA DE PROTE«√O AMBIENTAL DELTA DO PARNAIBA,¡REA DE PROTE«√O AMBIENTAL SERRA DA IBIAPABA,FLORESTA NACIONAL DE CARAJ¡S,RESERVA EXTRATIVISTA MARINHA CAET…TAPERA«U,RESERVA EXTRATIVISTA ARI”CA PRUAN√,PARQUE ESTADUAL DO JALAP„O,¡REA DE PROTE«√O AMBIENTAL CAVERNAS DO PERUA«U,PARQUE NACIONAL DO ARAGUAIA,¡REA DE PROTE«√O AMBIENTAL SERRA DO LAJEADO,RESERVA EXTRATIVISTA MAE GRANDE DE CURU«A,FLORESTA NACIONAL DE TAPAJ”S"
"161","Fabaceae","Copaifera oblongifolia Mart.","Copaifera oblongifolia Mart. ex Hayne",82968,"Fabaceae","Copaifera oblongifolia Mart. ex Hayne",82968,NA,"LFB","name ok","","Copaifera oblongifolia","NATIVA","N√£o endemica/Cerrado","BR-GO-BR-MS-BR-MT-BR-DF-BR-PI-BR-MA-BR-CE-BR-BA-BR-TO-BR-RR-BR-RO-BR-PA-BR-AP","Arbusto-√Årvore","Cerrado (lato sensu)","Terr√≠cola",110,3547643.64762877,81,73,"                                               ","","","",6,"PARQUE NACIONAL GRANDE SERT√O VEREDAS,¡REA DE PROTE«√O AMBIENTAL POUSO ALTO,RESERVA BIOL”GICA NASCENTES SERRA DO CACHIMBO,PARQUE NACIONAL DA CHAPADA DOS VEADEIROS"
"162","Fabaceae","Copaifera trapezifolia Hayne","Copaifera trapezifolia Hayne",82976,"Fabaceae","Copaifera trapezifolia Hayne",82976,NA,"LFB","name ok","","Copaifera trapezifolia","NATIVA","N√£o endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-MG-BR-SC-BR-PR-BR-PE-BR-BA","√Årvore","Floresta Ciliar ou Galeria-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",100,3182878.20217101,69,64,"1.6          1                                     ","","","",28,"RESERVA BIOL”GICA DO TINGU¡,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO DOS FRADES,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DE GUARATUBA,PARQUE NACIONAL DA SERRA DO ITAJAÕ,PARQUE ESTADUAL CARLOS BOTELHO,PARQUE ESTADUAL DA SERRA DO MAR,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,¡REA DE PROTE«√O AMBIENTAL MORRO DA PEDREIRA,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,RESERVA EXTRATIVISTA MARINHA ARRAIAL DO CABO,¡REA DE PROTE«√O AMBIENTAL DE GUARAQUE«ABA,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS"
"163","Arecaceae","Copernicia prunifera (Mill.) H.E.Moore","Copernicia prunifera (Mill.) H.E.Moore",15706,"Arecaceae","Copernicia prunifera (Mill.) H.E.Moore",15706,"Carna√∫ba-PORTUGUES-NA","LFB","name ok","","Copernicia prunifera","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-SE-BR-RN-BR-PI-BR-PE-BR-PB-BR-MA-BR-CE-BR-BA-BR-AL-BR-TO-BR-MT","Erva","Palmeiral","Terr√≠cola",61,2843359.68376977,58,56,"                            1.5                   ","","use","http://tropical.theferns.info/viewtropical.php?id=Copernicia+prunifera",5,"¡REA DE PROTE«√O AMBIENTAL SERRA DA IBIAPABA,¡REA DE PROTE«√O AMBIENTAL DO LAGAMAR DO CAUIPE"
"164","Boraginaceae","Cordia incognita Gottschling & J.S.Mill.","Cordia incognita Gottschling & J.S.Mill.",116138,"Boraginaceae","Cordia incognita Gottschling & J.S.Mill.",116138,NA,"LFB","name ok","","Cordia incognita","NATIVA","Endemica/Caatinga","BR-MG-BR-BA","√Årvore","Caatinga (stricto sensu)-Floresta Estacional Decidual","Terr√≠cola",101,710451.172766456,71,68,"    1.5                                           ","","use","http://tropical.theferns.info/viewtropical.php?id=Cordia+incognita",3,"¡REA DE PROTE«√O AMBIENTAL GRUTAS DOS BREJ’ES / VEREDAS DO ROM√O GRAMACHO,¡REA DE PROTE«√O AMBIENTAL MARIMBUS / IRAQUARA"
"165","Boraginaceae","Cordia magnoliifolia Cham.","Cordia magnoliifolia Cham.",81279,"Boraginaceae","Cordia magnoliifolia Cham.",81279,NA,"LFB","name ok","","Cordia magnoliifolia","NATIVA","Endemica/Mata Atl√¢ntica","BR-SP-BR-RJ-BR-MG-BR-PR","√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",85,2914661.89174128,68,62,"          1                                     ","","use","http://tropical.theferns.info/viewtropical.php?id=Cordia+magnoliifolia",20,"¡REA DE PROTE«√O AMBIENTAL ESTADUAL DE GUARATUBA,RESERVA BIOL”GICA DO TINGU¡,FLORESTA NACIONAL DE RIO PRETO,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,¡REA DE PROTE«√O AMBIENTAL COSTA DE ITACAR…/ SERRA GRANDE,RESERVA BIOL”GICA DE UNA,ESTA«√O ECOL”GICA DA ILHA DO MEL,¡REA DE PROTE«√O AMBIENTAL DE GUARAQUE«ABA,PARQUE NACIONAL DA TIJUCA,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS"
"166","Boraginaceae","Cordia oncocalyx Allem","Cordia oncocalyx Allem√£o",127463,"Boraginaceae","Cordia oncocalyx Allem√£o",127463,NA,"LFB","name ok","","Cordia oncocalyx","NATIVA","Endemica/Caatinga","BR-RN-BR-PE-BR-PB-BR-CE","√Årvore","Caatinga (stricto sensu)","Terr√≠cola",78,1232073.64896768,70,64,"                                               ","","use","http://tropical.theferns.info/viewtropical.php?id=Cordia+oncocalyx",1,"ESTA«√O ECOL”GICA DO CASTANH√O"
"167","Boraginaceae","Cordia rufescens A.DC.","Cordia rufescens A.DC.",16526,"Boraginaceae","Cordia rufescens A.DC.",16526,"Gr√£o-de-galo-PORTUGUES-nordeste","LFB","name ok","","Cordia rufescens","NATIVA","Endemica/Caatinga-Endemica/Cerrado","BR-SE-BR-RN-BR-TO-BR-MG-BR-PI-BR-PE-BR-PB-BR-MA-BR-CE-BR-BA-BR-AL-BR-GO","Arbusto-√Årvore","Caatinga (stricto sensu)-Cerrado (lato sensu)","Terr√≠cola",329,3124178.6689662,255,216,"                                               ","","","",59,"¡REA DE PROTE«√O AMBIENTAL CHAPADA DO ARARIPE,PARQUE NACIONAL SERRA DAS CONFUS’ES,¡REA DE PROTE«√O AMBIENTAL SERRA DA IBIAPABA,PARQUE ESTADUAL DO JALAP„O,¡REA DE PROTE«√O AMBIENTAL MARIMBUS / IRAQUARA,PARQUE NACIONAL DO CATIMBAU,MONUMENTO NATURAL CACHOEIRA DO FERRO DOIDO,ESTA«√O ECOL”GICA RASO DA CATARINA,¡REA DE PROTE«√O AMBIENTAL DA SERRA DE BATURIT…,PARQUE NACIONAL DA CHAPADA DIAMANTINA,PARQUE NACIONAL DA SERRA DA CAPIVARA,RESERVA BIOL”GICA DE UNA,¡REA DE PROTE«√O AMBIENTAL SERRA DO LAJEADO,RESERVA BIOLOGICA DE PEDRA TALHADA,PARQUE NACIONAL DE SETE CIDADES"
"168","Boraginaceae","Cordia sellowiana Cham.","Cordia sellowiana Cham.",16528,"Boraginaceae","Cordia sellowiana Cham.",16528,"freij√≥ branco-PORTUGUES-Acre","LFB","name ok","","Cordia sellowiana","NATIVA","Endemica/Amaz√¥nia-Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-ES-BR-MS-BR-SE-BR-MA-BR-TO-BR-SP-BR-RJ-BR-MG-BR-PR-BR-PE-BR-PB-BR-CE-BR-BA-BR-AL-BR-MT-BR-GO-BR-DF","√Årvore","Cerrado (lato sensu)-Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",344,8875318.94023028,253,236,"      1.5    1                                     ","","use","http://tropical.theferns.info/viewtropical.php?id=Cordia+sellowiana",61,"RESERVA BIOL”GICA DO TINGU¡,RESERVA BIOL”GICA DO TAPIRAP…,PARQUE NACIONAL DA SERRA DOS ORG√OS,PARQUE ESTADUAL DAS NASCENTES DO RIO TAQUARI,ESTA«√O ECOL”GICA DA SERRA DAS ARARAS,RESERVA BIOL”GICA DE UNA,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO DESCOBERTO,PARQUE ESTADUAL CARLOS BOTELHO,¡REA DE PROTE«√O AMBIENTAL MARGEM ESQUERDA DO RIO NEGRO-SETOR ATURI¡-APUAUZINHO,¡REA DE PROTE«√O AMBIENTAL CONCEI«√O DA BARRA,¡REA DE PROTE«√O AMBIENTAL DO PLANALTO CENTRAL,PARQUE ESTADUAL DA SERRA DO MAR,PARQUE ESTADUAL  DA ILHA DO CARDOSO,FLORESTA NACIONAL DE CARAJ¡S,¡REA DE PROTE«√O AMBIENTAL MORRO DA PEDREIRA,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,PARQUE NACIONAL DA SERRA DA BODOQUENA,PARQUE NACIONAL DA CHAPADA DIAMANTINA,¡REA DE PROTE«√O AMBIENTAL POUSO ALTO,PARQUE ESTADUAL DO PROSA,¡REA DE PROTE«√O AMBIENTAL ILHAS E V¡RZEAS DO RIO PARAN¡,RESERVA BIOL”GICA DE PO«O DAS ANTAS,¡REA DE PROTE«√O AMBIENTAL SERRA DO LAJEADO,RESERVA BIOLOGICA DE PEDRA TALHADA,ESTA«√O ECOL”GICA DE MARAC¡ JIPIOCA,ESTA«√O ECOL”GICA DE NIQUI¡,RESERVA BIOL”GICA DE SOORETAMA,PARQUE NACIONAL DA SERRA DO DIVISOR,FLORESTA NACIONAL DE TAPIRAP…-AQUIRI,¡REA DE PROTE«√O AMBIENTAL DE GUARAQUE«ABA,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O BARTOLOMEU"
"169","Boraginaceae","Cordia superba Cham.","Cordia superba Cham.",16530,"Boraginaceae","Cordia superba Cham.",16530,NA,"LFB","name ok","","Cordia superba","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-ES-BR-SP-BR-GO-BR-SE-BR-RN-BR-PI-BR-PB-BR-CE-BR-AL-BR-TO-BR-RJ-BR-MG-BR-PR-BR-PE-BR-MA-BR-BA","Arbusto-√Årvore","Caatinga (stricto sensu)-Cerrado (lato sensu)-Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",518,3830184.46599558,372,305,"          1                                     ","","use","http://tropical.theferns.info/viewtropical.php?id=Cordia+superba",62,"¡REA DE PROTE«√O AMBIENTAL SERRA DA IBIAPABA,PARQUE NACIONAL DA CHAPADA DAS MESAS,PARQUE NACIONAL SERRA DAS CONFUS’ES,FLORESTA NACIONAL DO IBURA,RESERVA BIOLOGICA DE PEDRA TALHADA,RESERVA BIOL”GICA DE UNA,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,¡REA DE PROTE«√O AMBIENTAL CAMINHOS ECOL”GICOS DA BOA ESPERAN«A,ESTA«√O ECOL”GICA DOS CAETETUS,RESERVA BIOL”GICA GUARIBAS,PARQUE NACIONAL DA CHAPADA DIAMANTINA,PARQUE ESTADUAL DA SERRA DO MAR,¡REA DE PROTE«√O AMBIENTAL COSTA DOS CORAIS,¡REA DE RELEVANTE INTERESSE ECOL”GICO SERRA DO OROB”,FLORESTA NACIONAL DE CONTENDAS DO SINCOR¡,¡REA DE PROTE«√O AMBIENTAL PLATAFORMA CONTINENTAL DO LITORAL NORTE,¡REA DE PROTE«√O AMBIENTAL COSTA DE ITACAR…/ SERRA GRANDE,MONUMENTO NATURAL CACHOEIRA DO FERRO DOIDO,RESERVA BIOL”GICA DO C”RREGO GRANDE,¡REA DE PROTE«√O AMBIENTAL POUSO ALTO,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA"
"170","Boraginaceae","Cordia taguahyensis Vell.","Cordia taguahyensis Vell.",16531,"Boraginaceae","Cordia taguahyensis Vell.",16531,NA,"LFB","name ok","","Cordia taguahyensis","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-SE-BR-CE-BR-AL-BR-SP-BR-RJ-BR-MG-BR-ES-BR-PE-BR-PB-BR-MA-BR-BA","Arbusto-√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",184,3190291.58501145,130,115,"          1                                     ","","","",50,"¡REA DE PROTE«√O AMBIENTAL DE PRAIA MOLE,RESERVA BIOL”GICA DO C”RREGO DO VEADO,PARQUE NACIONAL DA TIJUCA,FLORESTA NACIONAL DO IBURA,RESERVA BIOLOGICA DE PEDRA TALHADA,¡REA DE PROTE«√O AMBIENTAL PONTA DA BALEIA / ABROLHOS,PARQUE ESTADUAL DA SERRA DO MAR,RESERVA BIOL”GICA DE SOORETAMA,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO,¡REA DE PROTE«√O AMBIENTAL DO PICO DO GOIAPABA-A«U,FLORESTA NACIONAL DE CONTENDAS DO SINCOR¡,¡REA DE PROTE«√O AMBIENTAL DA SERRA DE BATURIT…,PARQUE NACIONAL DO MONTE PASCOAL,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,RESERVA BIOL”GICA DE UNA,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,¡REA DE PROTE«√O AMBIENTAL COSTA DE ITACAR…/ SERRA GRANDE,RESERVA BIOL”GICA DO C”RREGO GRANDE,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS"
"171","Lecythidaceae","Corythophora alta R.Knuth","Corythophora alta R.Knuth",36636,"Lecythidaceae","Corythophora alta R.Knuth",36636,"matamat√° cascuda-PORTUGUES-NA/matamat√° rosa-PORTUGUES-NA/ripeiro vermelho-PORTUGUES-NA","LFB","name ok","","Corythophora alta","NATIVA","Endemica/Amaz√¥nia","BR-PA-BR-AM","√Årvore","Floresta de Terra Firme","Terr√≠cola",99,625759.365412995,34,28,"                                               ","","","",16,"¡REA DE PROTE«√O AMBIENTAL MARGEM ESQUERDA DO RIO NEGRO-SETOR ATURI¡-APUAUZINHO,¡REA DE RELEVANTE INTERESSE ECOL”GICA PROJETO DIN¬MICA BIOL”GICA DE FRAGMENTOS FLORESTAIS,RESERVA BIOL”GICA DO RIO TROMBETAS,¡REA DE PROTE«√O AMBIENTAL NHAMUND¡"
"172","Chrysobalanaceae","Couepia impressa Prance","Couepia impressa Prance",16770,"Chrysobalanaceae","Couepia impressa Prance",16770,"goiti de morcego-PORTUGUES-nordeste/oiti, oiti mirim, oiticica-PORTUGUES-nordeste","LFB","name ok","","Couepia impressa","NATIVA","Endemica/Mata Atl√¢ntica","BR-PE-BR-BA-BR-AL","√Årvore","Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",78,2034034.29917236,58,51,"          1                                     ","","","",17,"¡REA DE PROTE«√O AMBIENTAL BAÕA DE CAMAMU,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,PARQUE NACIONAL DA CHAPADA DIAMANTINA,RESERVA BIOLOGICA DE PEDRA TALHADA,¡REA DE PROTE«√O AMBIENTAL SERRA DO BARBADO,¡REA DE PROTE«√O AMBIENTAL SANTO ANT‘NIO"
"173","Urticaceae","Coussapoa microcarpa (Schott) Rizzini","Coussapoa microcarpa (Schott) Rizzini",15046,"Urticaceae","Coussapoa microcarpa (Schott) Rizzini",15046,"mata-pau-PORTUGUES-S√£o Paulo","LFB","name ok","","Coussapoa microcarpa","NATIVA","Endemica/Caatinga-Endemica/Cerrado-Endemica/Mata Atl√¢ntica","BR-CE-BR-PI-BR-AL-BR-SE-BR-SP-BR-RJ-BR-MG-BR-ES-BR-SC-BR-RS-BR-PR-BR-PE-BR-PB-BR-BA","Arbusto-√Årvore","Floresta Estacional Semidecidual-Floresta Ombr√≥fila (= Floresta Pluvial)-Floresta Ombr√≥fila Mista-Restinga","Hemiep√≠fita-Terr√≠cola",284,2576238.47849667,209,182,"      1.5    1     1.6   3.5                             ","","use","http://tropical.theferns.info/viewtropical.php?id=Coussapoa+microcarpa",73,"¡REA DE PROTE«√O AMBIENTAL SERRA DA MANTIQUEIRA,¡REA DE PROTE«√O AMBIENTAL DE GUARAQUE«ABA,¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,PARQUE ESTADUAL CARLOS BOTELHO,PARQUE ESTADUAL DA SERRA FURADA,PARQUE ESTADUAL DA SERRA DO MAR,¡REA DE PROTE«√O AMBIENTAL MORRO DA PEDREIRA,¡REA DE PROTE«√O AMBIENTAL DE CANAN…IA-IGUAP…-PERUÕBE,PARQUE NACIONAL DA SERRA DOS ORG√OS,PARQUE ESTADUAL TURÕSTICO DO ALTO DO RIBEIRA,PARQUE NACIONAL DA SERRA DO ITAJAÕ,RESERVA BIOLOGICA DE PEDRA TALHADA,PARQUE ESTADUAL SERRA DO BRIGADEIRO,PARQUE ESTADUAL  DA ILHA DO CARDOSO,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DE GUARATUBA,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS,PARQUE ESTADUAL DA SERRA DO TABULEIRO,¡REA DE PROTE«√O AMBIENTAL ESTADUAL DA ESCARPA DEVONIANA,PARQUE ESTADUAL DA ILHA DO MEL"
"174","Rubiaceae","Coussarea graciliflora (Mart.) M√ºll.Arg.","Coussarea graciliflora (Mart.) M√ºll.Arg.",13901,"Rubiaceae","Coussarea graciliflora (Mart.) M√ºll.Arg.",13901,NA,"LFB","name ok","","Coussarea graciliflora","NATIVA","Endemica/Mata Atl√¢ntica","BR-RJ-BR-MG-BR-BA","Arbusto","Floresta Ombr√≥fila (= Floresta Pluvial)","Terr√≠cola",56,1283037.78986871,45,37,"          1                                     ","","","",9,"¡REA DE PROTE«√O AMBIENTAL LAGOA ENCANTADA,RESERVA BIOL”GICA DE UNA,PARQUE ESTADUAL DA SERRA DO MAR,¡REA DE PROTE«√O AMBIENTAL DA BACIA DO RIO S√O JO√O - MICO LE√O,¡REA DE PROTE«√O AMBIENTAL DE PETR”POLIS,¡REA DE PROTE«√O AMBIENTAL BAÕA DE CAMAMU"
